Instruction,Summary,Category,User story
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in English that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to English",Translation,"As a language translator, I want to provide accurate paraphrased translations from German to English, ensuring the meaning remains unchanged between the original sentence and the translated paraphrase."
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in Korean that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to Korean",Translation,"As a language translator, I want to create a paraphrased translation that accurately conveys the original meaning of a given German sentence in Korean."
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in French that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to French",Translation,"As a language translator, I want to deliver a paraphrased translation for a given sentence in German, ensuring the meaning is consistently maintained in both the translation and paraphrasing process."
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in Spanish that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to Spanish",Translation,"As a language translator, I aim to offer a paraphrased translation of a provided German sentence while preserving its intended meaning throughout both the translation and paraphrasing process."
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in Chinese that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to Chinese",Translation,"As a language translator, I want to provide accurate and equivalent paraphrased translations from German to Chinese, ensuring that the original meaning is preserved in both the translation and paraphrase."
"Definition: Given a sentence in German, provide an equivalent paraphrased translation in Japanese that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in German, provide an equivalent translation to Japanese",Translation,"As a language translator, I want to create accurate and equivalent paraphrased translations from German to Japanese, ensuring that the original meaning is maintained in both the translation and paraphrase process."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in English that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to English",Translation,"As a language translator, I want to deliver accurate and equivalent paraphrased translations from Chinese to English, ensuring that the original meaning is conserved in both the translation and paraphrasing steps."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in Korean that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to Korean",Translation,"As a language translator, I aim to produce accurate and equivalent paraphrased translations from Chinese to Korean, guaranteeing that the original meaning remains intact throughout both the translation and paraphrasing stages."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in French that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to French",Translation,"As a language translator, I wish to deliver precise and equivalent paraphrased translations from Chinese into French, ensuring that the original meaning is consistently preserved during both the translation and paraphrasing processes."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in Spanish that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to Spanish",Translation,"As a language translator, I want to provide accurate and fluent paraphrased translations from Chinese to Spanish, ensuring that the meaning remains unchanged in both the translation and paraphrase."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in German that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to German",Translation,"As a language translator, I want to deliver precise and contextually equivalent paraphrased translations from Chinese into German, maintaining the original meaning in both the translation and paraphrase process."
"Definition: Given a sentence in Chinese, provide an equivalent paraphrased translation in Japanese that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Chinese, provide an equivalent translation to Japanese",Translation,"As a language translator, I aim to offer a precise and semantically consistent paraphrased translation of a Chinese sentence into Japanese, ensuring that the meaning is preserved across both the translation and paraphrasing step."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in English that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to English",Translation,"As a language translator, I want to provide accurate paraphrased translations from Japanese to English, ensuring the meaning remains unchanged between the original sentence and the translated paraphrase."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in Korean that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to Korean",Translation,"As a language translator, I want to create an accurately paraphrased translation of a given Japanese sentence into Korean, maintaining the identical meaning throughout both the translation and paraphrasing process."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in French that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to French",Translation,"As a language translator, I want to provide a paraphrased French translation of a given Japanese sentence, ensuring the meaning remains unchanged between the original sentence, translation, and paraphrase."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in Spanish that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to Spanish",Translation,"As a language translator, I want to create a paraphrased Spanish translation for a given Japanese sentence, ensuring that the meaning is consistently maintained across both the translation and paraphrase."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in German that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to German",Translation,"As a language translator, I want to provide a paraphrased translation of a given Japanese sentence into German, ensuring that both the translation and paraphrase convey the identical meaning."
"Definition: Given a sentence in Japanese, provide an equivalent paraphrased translation in Chinese that retains the same meaning both through the translation and the paraphrase. Emphasis & Caution: - Things to avoid: -Example:- ","Given a sentence in Japanese, provide an equivalent translation to Chinese",Translation,"As a language specialist, I want to create a paraphrased translation from Japanese to Chinese for a given sentence, ensuring the meaning remains consistent across both the translation and the paraphrase."
"Definition: In this task, you need to translate the given English sentence to the French language. Emphasis & Caution: - Things to avoid: -Example:- ",Translation from English language to French language,Translation,"As a translator, I want to convert English sentences into French, So that I can provide accurate translations, Given an English sentence as input, Output: Its French equivalent."
"Definition: In this task, you need to translate the given English sentence to Polish language. Emphasis & Caution: - Things to avoid: -Example:- ",Translation from English language to Polish language,Translation,"As a translator, I want to translate English sentences into Polish, So that non-English speakers can understand the content, Given an English sentence as input, Output: Its Polish translation."
Definition: Translate the given Spanish text to English. Emphasis & Caution: - Things to avoid: -Example:- ,Translate English questions to Spanish while preserving named entities in the original language. (based on para_pdt),Translation,"As a language translator, I want to translate the given Spanish text to English so that it can be understood by English speakers."
"Definition: In this task, you are to Translate German text to English. Emphasis & Caution: - Things to avoid: -Example:- ",Translate German questions to English while preserving named entities in the original language. (based on para_pdt),Translation,"As a language translator, I want to translate German text into English so that non-German speakers can comprehend it."
"Definition: In this task, you need to Translate Czech text to English. Emphasis & Caution: - Things to avoid: -Example:- ",Translate Czech questions to English while preserving named entities in the original language. (based on para_pdt),Translation,"As a language translator, I want to accurately translate Czech text into English, so that English readers can understand the content."
"Definition: In this task, you are given a sentence or phrase in English. Emphasis & Caution: You must translate it to Xhosa in a way that is equivalent in terms of meaning and grammatically correct. Things to avoid: -Example:- ",Translate a sentence in English to Xhosa,Translation,"As a language translator, I want to accurately translate sentences or phrases from English to Xhosa, Ensuring meaning equivalence and grammatical correctness."
"Definition: In this task, you are given a sentence or phrase in Xhosa. Emphasis & Caution: You must translate it to English in a way that is equivalent in terms of meaning and grammatically correct. Things to avoid: -Example:- ",Translate a sentence in Xhosa to English,Translation,"As a language translator, I want to accurately translate sentences or phrases from Xhosa to English, Guaranteeing meaning preservation and grammatical accuracy."
"Definition: Your task is to localize given English phrase into Hindi language. Emphasis & Caution: - Things to avoid: When localising, follow these rules - (1) General names and concepts can be translated (2) Domain specific names can just be transliterated (3) Localised phrases can have both partial translated and transliterated parts (4) But only partial translation or only partial transliteration is not allowed (5) Copy special characters and numbers as isExample:- ",Localizing English phrases to Hindi language,Translation,"As a Translator, I want to localize given English phrases into Hindi, Following strict localization rules：Translate general terms and concepts,Transliterate domain-specific names,Use a mix of translations and transliterations for local phrases,Ensure no partial-only translation or transliteration,Preserve special characters and numbers as they are."
"Definition: Your task is to localize given English phrase into Telugu language. Emphasis & Caution: - Things to avoid: When localising, follow these rules - (1) General names and concepts can be translated (2) Domain specific names can just be transliterated (3) Localised phrases can have both partial translated and transliterated parts (4) But only partial translation or only partial transliteration is not allowed (5) Copy special characters and numbers as isExample:- ",Localizing English phrases to Telugu language,Translation,"As a Localization Specialist, I want to localize English phrases into Telugu, So that the content resonates with Telugu speakers, By adhering to these guidelines：Translate generic terms and concepts,Transliterate domain-specific terms,Create a blend of translated and transliterated elements in localized phrases,Ensuring neither partial translation nor partial transliteration alone is used,Retain special characters and numbers unchanged."
"Definition: In this task, given an English sentence, the goal is to create a faithful translation of it to Kurdish language. Emphasis & Caution: - Things to avoid: -Example:- ",Generating a translation of an English sentence into Kurdish,Translation,"As a translator, I want to create a faithful translation of an English sentence into Kurdish, So that I can ensure effective communication across languages."
"Definition: In this task, we can are given an english sentence and the goal is to generate a text in 'turkish' language that is a faithful translation of the input sentence. Emphasis & Caution: - Things to avoid: -Example:- ",Generating a translation of an English sentence into Turkish,Translation,"As a language translator, I want to translate English sentences into Turkish, So that the meaning remains accurate and intact for Turkish readers, By carefully rendering the original content in the target language."
"Definition: In this task, you are given a Kurdish sentence and the goal is to faithfully translate the Kurdish sentence into Turkish so that they both mean the same thing. Emphasis & Caution: - Things to avoid: -Example:- ",Generating a translation of a Kurdish sentence into Turkish,Translation,"As a language translator, I want to accurately translate Kurdish sentences into Turkish, So that the meaning is consistent across both languages, By maintaining fidelity to the source text throughout the translation process."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to urdu,Translation,"As a translator, I want to accurately translate a given text from Oriya to Urdu without omitting or adding any information, so that the meaning and content of the original sentence remains intact."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from urdu to oriya,Translation,"As a translator, I want to translate a provided Oriya text into Urdu, ensuring no information is omitted or added, to maintain the integrity of the original content."
Definition: A text is given in Malayalam. Translate it from the Malayalam language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to oriya,Translation,"As a translator, I want to accurately translate a given Malayalam text into Oriya, ensuring no information is omitted or added, preserving the original sentence's meaning and context."
Definition: A text is given in Malayalam. Translate it from the Malayalam language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to malayalam,Translation,"As a translator, I aim to precisely translate the given text without losing or adding any details, thereby maintaining the text's authenticity and accuracy."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to tamil,Translation,"As a translator, I want to accurately translate a given Bengali text into Tamil without omitting or adding any information, so that the meaning of the original sentence remains intact."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to bengali,Translation,"As a translator, I want to precisely translate a provided Bengali text into Tamil without losing or adding any details, ensuring complete fidelity to the original content."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Marathi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from gujarati to marathi,Translation,"As a translator, I want to accurately translate a given Gujarati text into Marathi without omitting or adding any information to maintain the integrity of the original content."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Marathi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from marathi to gujarati,Translation,"As a translator, I want to accurately translate a given text from Gujarati to Marathi without omitting or adding any information, ensuring complete fidelity to the original content."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to oriya,Translation,"As a translator, I want to precisely translate a given text from Hindi to Oriya without leaving out or adding any information, maintaining complete accuracy and faithfulness to the original content."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to hindi,Translation,"As a translator, I want to accurately translate the provided text, ensuring no information is omitted or added, thus preserving the integrity of the original content."
Definition: A text is given in English. Translate it from the English language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to oriya,Translation,"As a translator, I want to meticulously translate the given text into Oriya without omitting or adding any information, thereby maintaining the original meaning and context intact."
Definition: A text is given in English. Translate it from the English language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to english,Translation,"As a translator, I aim to translate the given English text into Oriya with complete accuracy, ensuring that no information is either lost or added during the process."
Definition: A text is given in Marathi. Translate it from the Marathi language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from marathi to urdu,Translation,"As a translator, I want to translate a given Marathi text into Urdu without omitting or adding any information, so that the meaning remains accurate and precise."
Definition: A text is given in Urdu. Translate it from the Urdu language to the Marathi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from urdu to marathi,Translation,"As a translator, I want to translate a given Urdu text into Marathi without omitting or adding any information to ensure accuracy and fidelity to the original content."
Definition: A text is given in English. Translate it from the English language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to tamil,Translation,"As a translator, I want to accurately translate an English text into Tamil without adding or removing any information from the original sentence."
Definition: A text is given in Tamil. Translate it from the Tamil language to the English language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to english,Translation,"As a translator, I want to precisely translate a Tamil text into English without including or excluding any details from the original sentence."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to tamil,Translation,"As a translator, I want to accurately translate a given Hindi text into Tamil without adding or leaving out any information from the original sentence."
Definition: A text is given in Tamil. Translate it from the Tamil language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to hindi,Translation,"As a translator, I want to faithfully translate a Tamil text into Hindi without losing or introducing any information in the process."
Definition: A text is given in Bengali. Translate it from the Bengali language to the English language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to english,Translation,"As a translator, I want to accurately translate a Bengali text into English without omitting or adding any information to maintain the integrity of the original content."
Definition: A text is given in English. Translate it from the English language to the Bengali language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to bengali,Translation,"As a translator, I want to precisely translate an English text into Bengali without altering or supplementing any information in the original sentence to ensure its accuracy."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to oriya,Translation,"As a translator, I want to accurately translate a Bengali text into Oriya without omitting or adding any information, ensuring the translation stays true to the original content."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Oriya language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to bengali,Translation,"As a translator, I want to accurately translate a given Bengali text into Oriya without losing or introducing any information, preserving the text's original message."
Definition: A text is given in Malayalam. Translate it from the Malayalam language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to tamil,Translation,"As a translator, I want to accurately translate a Malayalam text into Tamil without leaving out or adding any information to maintain the authenticity of the original content."
Definition: A text is given in Tamil. Translate it from the Tamil language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to malayalam,Translation,"As a translator, I want to accurately translate a Tamil text into Malayalam without losing or adding any information to preserve the integrity of the original message."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from gujarati to urdu,Translation,"As a translator, I want to accurately translate a given Gujarati text into Urdu without omitting or adding any information to maintain the original meaning and context."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from urdu to gujarati,Translation,"As a translator, I aim to provide an accurate translation that neither omits nor adds any information from the original Gujarati sentence."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to malayalam,Translation,"As a translator, I want to accurately translate a Bengali text into Malayalam without losing or introducing any new information to preserve the text's original message."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to bengali,Translation,"As a translator, I want to accurately translate a given Bengali text into Malayalam without omitting or adding any information, so that the meaning of the original sentence remains intact."
Definition: A text is given in Malayalam. Translate it from the Malayalam language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to punjabi,Translation,"As a translator, I want to precisely translate a given Malayalam text into Panjabi without leaving out or adding any information, ensuring the integrity of the original content."
Definition: A text is given in Malayalam. Translate it from the Malayalam language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to malayalam,Translation,"As a translator, I want to faithfully translate a Malayalam text into Panjabi, ensuring that the translated content exactly matches the information and details presented in the original sentence."
Definition: A text is given in English. Translate it from the English language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to punjabi,Translation,"As a translator, I want to accurately translate an English text into Panjabi without losing or adding any information to maintain the original message's fidelity."
Definition: A text is given in English. Translate it from the English language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to english,Translation,"As a translator, I want to translate a given English text into Panjabi without omitting or adding any information, so that the meaning of the original sentence remains intact and accurate."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to hindi,Translation,"As a translator, I want to accurately translate a given Bengali text into Hindi without adding or removing any information, ensuring the original sentence's meaning is preserved."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to bengali,Translation,"As a translator, I want to precisely translate the provided Bengali text into Hindi, ensuring no information is omitted or added, thereby maintaining the integrity of the original message."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to punjabi,Translation,"As a translator, I want to faithfully translate the given Hindi text into Panjabi without losing or adding any information, thus preserving the accuracy and completeness of the original content."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to hindi,Translation,"As a translator, I want to translate a given text from Hindi to Punjabi without omitting or adding any information, so that the meaning of the original sentence remains intact and accurate."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from gujarati to telugu,Translation,"As a translator, I want to accurately translate a provided text from Gujarati to Telugu without omitting or adding any information, thus preserving the integrity of the original message."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from telugu to gujarati,Translation,"As a translator, I want to precisely translate a given Gujarati text into Telugu, ensuring no information is omitted or added, thereby maintaining the fidelity of the original content."
Definition: A text is given in Panjabi. Translate it from the Panjabi language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to tamil,Translation,"As a translator, I want to accurately translate a given text from Panjabi to Tamil without losing or adding any information, thus preserving the original meaning and context."
Definition: A text is given in Panjabi. Translate it from the Panjabi language to the Tamil language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to punjabi,Translation,"As a translator, I want to translate a given text from Panjabi to Tamil without omitting or adding any information, so that the meaning of the original sentence remains accurate and intact."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to malayalam,Translation,"As a translator, I want to accurately translate a given text from Hindi to Malayalam without omitting or adding any information to preserve the original message's integrity."
Definition: A text is given in Hindi. Translate it from the Hindi language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to hindi,Translation,"As a translator, I want to precisely translate a provided text from Hindi to Malayalam, ensuring no information is omitted or added during the process."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to telugu,Translation,"As a translator, I want to accurately translate a given text from Oriya to Telugu without altering the meaning by adding or omitting any information."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from telugu to oriya,Translation,"As a translator, I want to translate a given text from Oriya to Telugu without omitting or adding any information, so that the meaning of the original sentence remains intact and accurate."
Definition: A text is given in English. Translate it from the English language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to malayalam,Translation,"As a translator, I want to translate a given text from English to Malayalam, ensuring that no information is omitted or added, so that the integrity and accuracy of the original content is maintained."
Definition: A text is given in English. Translate it from the English language to the Malayalam language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from malayalam to english,Translation,"As a translator, I want to translate a given English text into Malayalam without omitting or adding any information, so that the meaning of the original sentence remains accurate and intact."
Definition: A text is given in English. Translate it from the English language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from english to hindi,Translation,"As a translator, I want to accurately translate a given English text into Hindi without adding or removing any information from the original sentence."
Definition: A text is given in English. Translate it from the English language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to english,Translation,"As a translator, I want to precisely translate an English text into Hindi, ensuring no information is added or omitted, so that the translated content remains faithful to the original."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to punjabi,Translation,"As a translator, I want to accurately translate a given Bengali text into Panjabi without omitting or adding any information, ensuring complete fidelity to the original content."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to bengali,Translation,"As a translator, I want to precisely translate a provided Bengali text into Panjabi without losing or introducing any information in the process."
Definition: A text is given in Marathi. Translate it from the Marathi language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from marathi to telugu,Translation,"As a translator, I want to faithfully translate a given Marathi text into Telugu without leaving out or adding any details, maintaining the integrity of the original content."
Definition: A text is given in Marathi. Translate it from the Marathi language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from telugu to marathi,Translation,"As a translator, I want to accurately translate a given text from Marathi to Telugu without omitting or adding any information, ensuring complete fidelity to the original content."
Definition: A text is given in Marathi. Translate it from the Marathi language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from marathi to punjabi,Translation,"As a translator, I want to precisely translate a provided text from Marathi to Panjabi without leaving out or adding any information, thus maintaining the integrity of the original content."
Definition: A text is given in Marathi. Translate it from the Marathi language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to marathi,Translation,"As a translator, I want to translate a given Marathi text into Punjabi without omitting or adding any information, so that the meaning of the original sentence remains intact and accurate."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from bengali to telugu,Translation,"As a translator, I want to accurately translate a given Bengali text into Telugu without omitting or adding any information."
Definition: A text is given in Bengali. Translate it from the Bengali language to the Telugu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from telugu to bengali,Translation,"As a translator, I want to precisely translate the provided Bengali text into Telugu without loss or addition of information."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from gujarati to hindi,Translation,"As a translator, I want to accurately translate the given Gujarati text into Hindi without omitting or adding any information."
Definition: A text is given in Gujarati. Translate it from the Gujarati language to the Hindi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from hindi to gujarati,Translation,"As a translator, I want to translate a given text from Gujarati to Hindi without omitting or adding any information, so that the meaning of the original sentence remains intact."
Definition: A text is given in Tamil. Translate it from the Tamil language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from tamil to urdu,Translation,"As a translator, I want to translate a given text from Tamil to Urdu without omitting or adding any information, ensuring the original sentence's meaning is preserved accurately."
Definition: A text is given in Tamil. Translate it from the Tamil language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from urdu to tamil,Translation,"As a translator, I want to accurately translate a provided Tamil text into Urdu without losing or adding any information."
Definition: A text is given in Telugu. Translate it from the Telugu language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from telugu to urdu,Translation,"As a translator, I want to precisely translate a given Telugu text into Urdu without any loss or addition of information."
Definition: A text is given in Telugu. Translate it from the Telugu language to the Urdu language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from urdu to telugu,Translation,"As a translator, I want to accurately translate a given text from Telugu to Urdu without omitting or adding any information, so that the meaning of the original sentence remains intact."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from oriya to punjabi,Translation,"As a translator, I want to precisely translate a given text from Oriya to Panjabi without omitting or adding any information, ensuring the original sentence's meaning is preserved."
Definition: A text is given in Oriya. Translate it from the Oriya language to the Panjabi language. Emphasis & Caution: - Things to avoid: The translation must not omit or add information to the original sentence.Example:- ,Translate from punjabi to oriya,Translation,"As a translator, I want to translate a text provided in Oriya to Panjabi without losing or adding any information, ensuring the integrity of the original content."
