Instruction,Summary,Category,User story
"Definition: In this task, you are given a social media post and need to determine whether it is promotional, informational, or personal in nature. Emphasis & Caution: - Things to avoid: -",Classify posts by nature.,Text Categorization.,"As a social media analyzer, I want to determine whether a post is promotional, informational, or personal, So that I can categorize posts for better audience targeting."
"Definition: In this task, you are given a question and need to categorize it as open-ended, closed-ended, or rhetorical. Emphasis & Caution: - Things to avoid: -",Classify questions by type.,Text Categorization.,"As a question classifier, I want to categorize a question as open-ended, closed-ended, or rhetorical, So that I can better analyze its structure and purpose."
"Definition: In this task, you are provided with a paragraph and need to determine whether it is expository, descriptive, or argumentative. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by writing style.,Text Categorization.,"As a paragraph style analyzer, I want to classify paragraphs as expository, descriptive, or argumentative, So that I can understand their purpose and content structure."
"Definition: In this task, you are given a dialogue and need to determine whether it is formal, semi-formal, or informal in tone. Emphasis & Caution: - Things to avoid: -",Classify dialogue by tone.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue is formal, semi-formal, or informal, So that I can categorize conversations effectively."
"Definition: In this task, you are provided with a sentence and need to determine whether it is an affirmation, a negation, or a neutral statement. Emphasis & Caution: - Things to avoid: -",Classify sentences by polarity.,Text Categorization.,"As a polarity analyzer, I want to classify sentences as affirmations, negations, or neutral statements, So that I can evaluate their communicative intent."
"Definition: In this task, you are given a product description and need to determine whether it focuses on features, benefits, or specifications. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a product description focuses on features, benefits, or specifications, So that I can help organize product information for marketing purposes."
"Definition: In this task, you are provided with a review and need to determine whether it contains subjective opinions, objective observations, or a mix of both. Emphasis & Caution: - Things to avoid: -",Classify reviews by content type.,Text Categorization.,"As a review analyzer, I want to determine whether a review contains subjective opinions, objective observations, or a mix of both, So that I can evaluate its reliability and perspective."
"Definition: In this task, you are given a news headline and need to categorize it as breaking news, analysis, or opinion. Emphasis & Caution: - Things to avoid: -",Classify headlines by type.,Text Categorization.,"As a headline classifier, I want to categorize a news headline as breaking news, analysis, or opinion, So that I can help readers quickly identify the content type."
"Definition: In this task, you are provided with a policy text and need to determine whether it discusses guidelines, procedures, or legal obligations. Emphasis & Caution: - Things to avoid: -",Classify policy texts by focus.,Text Categorization.,"As a policy text classifier, I want to determine whether a policy text discusses guidelines, procedures, or legal obligations, So that I can assist in organizing legal and operational documents."
"Definition: In this task, you are given a customer feedback comment and need to categorize it as a complaint, suggestion, or compliment. Emphasis & Caution: - Things to avoid: -","Classify feedback as complaint, suggestion, or compliment.",Text Categorization.,"As a feedback classifier, I want to categorize customer feedback as a complaint, suggestion, or compliment, So that I can help businesses prioritize and address customer concerns effectively."
"Definition: In this task, you are provided with a short story and need to determine whether its theme is adventure, romance, or mystery. Emphasis & Caution: - Things to avoid: -",Classify stories by theme.,Text Categorization.,"As a story classifier, I want to determine whether a story's theme is adventure, romance, or mystery, So that I can categorize literary works based on their main themes."
"Definition: In this task, you are provided with a social media comment and need to determine whether it is supportive, critical, or neutral. Emphasis & Caution: - Things to avoid: -",Classify comments by tone.,Text Categorization.,"As a comment analyzer, I want to determine whether a social media comment is supportive, critical, or neutral, So that I can assess audience reactions to content."
"Definition: In this task, you are given a sentence and need to determine whether it expresses certainty, uncertainty, or speculation. Emphasis & Caution: - Things to avoid: -",Classify sentences by certainty level.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence expresses certainty, uncertainty, or speculation, So that I can analyze the confidence level in text."
"Definition: In this task, you are provided with a conversation and need to determine whether it is transactional, social, or informational in nature. Emphasis & Caution: - Things to avoid: -",Classify conversations by purpose.,Text Categorization.,"As a conversation classifier, I want to determine whether a conversation is transactional, social, or informational, So that I can better understand its context and intent."
"Definition: In this task, you are given a headline and need to determine whether it contains factual information, an opinion, or a mixed perspective. Emphasis & Caution: - Things to avoid: -",Classify headlines by content type.,Text Categorization.,"As a headline analyzer, I want to determine whether a headline contains factual information, an opinion, or a mixed perspective, So that I can help readers quickly grasp the nature of the content."
"Definition: In this task, you are provided with an educational passage and need to determine whether it is explanatory, illustrative, or argumentative. Emphasis & Caution: - Things to avoid: -",Classify educational passages by style.,Text Categorization.,"As an educational content classifier, I want to determine whether a passage is explanatory, illustrative, or argumentative, So that I can organize materials based on their teaching approach."
"Definition: In this task, you are given a product description and need to determine whether it focuses on aesthetics, functionality, or durability. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a product description focuses on aesthetics, functionality, or durability, So that I can highlight its most relevant features for potential buyers."
"Definition: In this task, you are provided with a customer query and need to determine whether it is related to pricing, product features, or shipping. Emphasis & Caution: - Things to avoid: -",Classify customer queries by topic.,Text Categorization.,"As a query classifier, I want to determine whether a customer query is related to pricing, product features, or shipping, So that I can direct it to the appropriate support team."
"Definition: In this task, you are given a short essay and need to determine whether its tone is optimistic, pessimistic, or neutral. Emphasis & Caution: - Things to avoid: -",Classify essays by tone.,Text Categorization.,"As an essay tone analyzer, I want to determine whether a short essay's tone is optimistic, pessimistic, or neutral, So that I can understand the writer¡¯s perspective."
"Definition: In this task, you are given a paragraph and need to determine whether it describes a problem, a solution, or a result. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by focus.,Text Categorization.,"As a paragraph analyzer, I want to determine whether a paragraph describes a problem, a solution, or a result, So that I can better understand its purpose within the context."
"Definition: In this task, you are provided with a movie review and need to determine whether it focuses on the plot, characters, or visuals. Emphasis & Caution: - Things to avoid: -",Classify movie reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a movie review focuses on the plot, characters, or visuals, So that I can organize reviews by their primary subject."
"Definition: In this task, you are given a news article and need to determine whether its primary focus is local, national, or international. Emphasis & Caution: - Things to avoid: -",Classify news articles by scope.,Text Categorization.,"As a news article classifier, I want to determine whether a news article is focused on local, national, or international topics, So that I can group news based on its geographic relevance."
"Definition: In this task, you are given a message and need to determine whether it is formal, informal, or semi-formal. Emphasis & Caution: - Things to avoid: -",Classify messages by formality.,Text Categorization.,"As a message analyzer, I want to determine whether a message is formal, informal, or semi-formal, So that I can assess its appropriateness for different contexts."
"Definition: In this task, you are provided with a short text and need to determine whether it is persuasive, factual, or entertaining. Emphasis & Caution: - Things to avoid: -",Classify text by intent.,Text Categorization.,"As a text classifier, I want to determine whether a short text is persuasive, factual, or entertaining, So that I can understand its primary goal."
"Definition: In this task, you are given a statement and need to determine whether it reflects a belief, a fact, or a prediction. Emphasis & Caution: - Things to avoid: -",Classify statements by type.,Text Categorization.,"As a statement classifier, I want to determine whether a statement reflects a belief, a fact, or a prediction, So that I can categorize it accurately for analysis."
"Definition: In this task, you are given a short passage and need to determine whether it discusses causes, effects, or both. Emphasis & Caution: - Things to avoid: -",Classify passages by focus.,Text Categorization.,"As a passage classifier, I want to determine whether a short passage discusses causes, effects, or both, So that I can better analyze its content."
"Definition: In this task, you are provided with a customer review and need to determine whether it is highly positive, moderately positive, or negative. Emphasis & Caution: - Things to avoid: -",Classify reviews by sentiment strength.,Text Categorization.,"As a review classifier, I want to determine whether a customer review is highly positive, moderately positive, or negative, So that I can assess customer satisfaction levels more precisely."
"Definition: In this task, you are given a description of an event and need to determine whether it is historical, current, or hypothetical. Emphasis & Caution: - Things to avoid: -",Classify event descriptions by timeframe.,Text Categorization.,"As an event classifier, I want to determine whether an event description is historical, current, or hypothetical, So that I can categorize events by their temporal context."
"Definition: In this task, you are provided with a sentence and need to determine whether it is declarative, interrogative, or exclamatory. Emphasis & Caution: - Things to avoid: -",Classify sentences by type.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence is declarative, interrogative, or exclamatory, So that I can understand its grammatical and communicative structure."
"Definition: In this task, you are given a text and need to determine whether it focuses on education, healthcare, or technology. Emphasis & Caution: - Things to avoid: -",Classify text by sector.,Text Categorization.,"As a text classifier, I want to determine whether a text focuses on education, healthcare, or technology, So that I can categorize information into relevant industries."
"Definition: In this task, you are provided with a dialogue and need to determine whether it is transactional, casual, or argumentative. Emphasis & Caution: - Things to avoid: -",Classify dialogues by interaction type.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue is transactional, casual, or argumentative, So that I can better understand its context and purpose."
"Definition: In this task, you are given a legal statement and need to determine whether it represents a regulation, a guideline, or a policy. Emphasis & Caution: - Things to avoid: -",Classify legal statements by type.,Text Categorization.,"As a legal document classifier, I want to determine whether a legal statement represents a regulation, guideline, or policy, So that I can organize legal information more effectively."
"Definition: In this task, you are provided with a social media comment and need to determine whether it is a question, a recommendation, or a complaint. Emphasis & Caution: - Things to avoid: -",Classify comments by intent.,Text Categorization.,"As a comment analyzer, I want to determine whether a social media comment is a question, recommendation, or complaint, So that I can assess user interactions and address concerns appropriately."
"Definition: In this task, you are given a news headline and need to determine whether it is related to climate, economy, or sports. Emphasis & Caution: - Things to avoid: -",Classify headlines by topic.,Text Categorization.,"As a headline classifier, I want to determine whether a news headline is related to climate, economy, or sports, So that I can help readers find news in their areas of interest."
"Definition: In this task, you are provided with a customer query and need to determine whether it is urgent, high priority, or low priority. Emphasis & Caution: - Things to avoid: -",Classify queries by priority.,Text Categorization.,"As a query classifier, I want to determine whether a customer query is urgent, high priority, or low priority, So that I can ensure timely responses based on importance."
"Definition: In this task, you are given a review and need to determine whether it discusses price, quality, or service. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review discusses price, quality, or service, So that I can extract key insights for business improvements."
"Definition: In this task, you are given a sentence and need to determine whether it is a command, a request, or a suggestion. Emphasis & Caution: - Things to avoid: -",Classify sentences by intent.,Text Categorization.,"As a sentence intent classifier, I want to determine whether a sentence is a command, request, or suggestion, So that I can understand its purpose and implied action."
"Definition: In this task, you are provided with an advertisement and need to determine whether it targets children, adults, or seniors. Emphasis & Caution: - Things to avoid: -",Classify advertisements by target audience.,Text Categorization.,"As an ad analyzer, I want to determine whether an advertisement targets children, adults, or seniors, So that I can better understand its intended demographic."
"Definition: In this task, you are given a short passage and need to determine whether it is written for academic, professional, or general audiences. Emphasis & Caution: - Things to avoid: -",Classify passages by audience type.,Text Categorization.,"As a passage classifier, I want to determine whether a passage is written for academic, professional, or general audiences, So that I can identify its intended readership."
"Definition: In this task, you are given a sentence and need to determine whether it is positive, negative, or ambiguous in tone. Emphasis & Caution: - Things to avoid: -",Classify sentences by tone.,Text Categorization.,"As a sentence tone classifier, I want to determine whether a sentence is positive, negative, or ambiguous, So that I can better understand its emotional context."
"Definition: In this task, you are provided with a product advertisement and need to determine whether it emphasizes cost, quality, or brand reputation. Emphasis & Caution: - Things to avoid: -",Classify advertisements by focus.,Text Categorization.,"As an advertisement analyzer, I want to determine whether a product advertisement emphasizes cost, quality, or brand reputation, So that I can evaluate its marketing strategy."
"Definition: In this task, you are given a piece of text and need to determine whether it is formal, technical, or conversational. Emphasis & Caution: - Things to avoid: -",Classify text by writing style.,Text Categorization.,"As a text style classifier, I want to determine whether a text is formal, technical, or conversational, So that I can categorize it based on its linguistic characteristics."
"Definition: In this task, you are given a customer service response and need to determine whether it resolves the issue, requires follow-up, or escalates the problem. Emphasis & Caution: - Things to avoid: -",Classify responses by resolution type.,Text Categorization.,"As a response classifier, I want to determine whether a customer service response resolves the issue, requires follow-up, or escalates the problem, So that I can evaluate its effectiveness."
"Definition: In this task, you are given a news headline and need to determine whether it represents breaking news, feature news, or editorial opinion. Emphasis & Caution: - Things to avoid: -",Classify headlines by type.,Text Categorization.,"As a news classifier, I want to determine whether a headline represents breaking news, feature news, or editorial opinion, So that I can better organize news content."
"Definition: In this task, you are given a short paragraph and need to determine whether it focuses on comparison, contrast, or listing. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by structure.,Text Categorization.,"As a paragraph structure classifier, I want to determine whether a short paragraph focuses on comparison, contrast, or listing, So that I can better understand its organizational style."
"Definition: In this task, you are given a statement and need to determine whether it is a promise, a threat, or a prediction. Emphasis & Caution: - Things to avoid: -",Classify statements by intent.,Text Categorization.,"As a statement classifier, I want to determine whether a statement is a promise, a threat, or a prediction, So that I can better analyze its underlying purpose."
"Definition: In this task, you are provided with a blog post and need to determine whether its primary intent is to educate, entertain, or persuade. Emphasis & Caution: - Things to avoid: -",Classify blog posts by intent.,Text Categorization.,"As a blog post analyzer, I want to determine whether a blog post's primary intent is to educate, entertain, or persuade, So that I can better understand its purpose and audience engagement."
"Definition: In this task, you are given a comment and need to determine whether it provides feedback, criticism, or appreciation. Emphasis & Caution: - Things to avoid: -",Classify comments by type.,Text Categorization.,"As a comment classifier, I want to determine whether a comment provides feedback, criticism, or appreciation, So that I can assess its impact and relevance."
"Definition: In this task, you are given a speech excerpt and need to determine whether it focuses on motivation, information, or persuasion. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by focus.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt focuses on motivation, information, or persuasion, So that I can analyze its communicative intent effectively."
"Definition: In this task, you are given a paragraph and need to determine whether it is analytical, descriptive, or explanatory. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by type.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph is analytical, descriptive, or explanatory, So that I can better understand its content and purpose."
"Definition: In this task, you are given a sentence and need to determine whether it is rhetorical, literal, or figurative. Emphasis & Caution: - Things to avoid: -",Classify sentences by style.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence is rhetorical, literal, or figurative, So that I can analyze its meaning and intended effect."
"Definition: In this task, you are given a customer review and need to determine whether it highlights functionality, usability, or appearance. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a customer review highlights functionality, usability, or appearance, So that I can identify key aspects valued by customers."
"Definition: In this task, you are provided with a policy document and need to determine whether it focuses on rights, responsibilities, or procedures. Emphasis & Caution: - Things to avoid: -",Classify policy documents by focus.,Text Categorization.,"As a policy document classifier, I want to determine whether a policy document focuses on rights, responsibilities, or procedures, So that I can help users understand its main content."
"Definition: In this task, you are given a press release and need to determine whether its main purpose is to inform, promote, or respond to an issue. Emphasis & Caution: - Things to avoid: -",Classify press releases by purpose.,Text Categorization.,"As a press release classifier, I want to determine whether a press release's purpose is to inform, promote, or respond to an issue, So that I can help organizations manage their communications effectively."
"Definition: In this task, you are given a paragraph and need to determine whether it focuses on history, current events, or future plans. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by temporal focus.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph focuses on history, current events, or future plans, So that I can place it within the appropriate timeline."
"Definition: In this task, you are provided with a marketing message and need to determine whether it emphasizes discounts, new features, or customer testimonials. Emphasis & Caution: - Things to avoid: -",Classify marketing messages by emphasis.,Text Categorization.,"As a marketing message classifier, I want to determine whether a message emphasizes discounts, new features, or customer testimonials, So that I can assess its appeal to the target audience."
"Definition: In this task, you are given a short passage and need to determine whether its tone is persuasive, argumentative, or neutral. Emphasis & Caution: - Things to avoid: -",Classify passages by tone.,Text Categorization.,"As a tone classifier, I want to determine whether a short passage's tone is persuasive, argumentative, or neutral, So that I can better understand the author's intent."
"Definition: In this task, you are given an article and need to determine whether it focuses on analysis, reporting, or opinion. Emphasis & Caution: - Things to avoid: -",Classify articles by type.,Text Categorization.,"As an article classifier, I want to determine whether an article focuses on analysis, reporting, or opinion, So that I can organize content into relevant categories."
"Definition: In this task, you are provided with a message and need to determine whether it contains an apology, a clarification, or a request. Emphasis & Caution: - Things to avoid: -",Classify messages by intent.,Text Categorization.,"As a message classifier, I want to determine whether a message contains an apology, a clarification, or a request, So that I can accurately interpret its purpose."
"Definition: In this task, you are given a comment and need to determine whether it is supportive, sarcastic, or critical. Emphasis & Caution: - Things to avoid: -",Classify comments by tone.,Text Categorization.,"As a comment classifier, I want to determine whether a comment is supportive, sarcastic, or critical, So that I can analyze user sentiment more effectively."
"Definition: In this task, you are provided with a conversation and need to determine whether it is a negotiation, an inquiry, or a casual chat. Emphasis & Caution: - Things to avoid: -",Classify conversations by type.,Text Categorization.,"As a conversation classifier, I want to determine whether a conversation is a negotiation, an inquiry, or a casual chat, So that I can understand its purpose and context."
"Definition: In this task, you are given a social media post and need to determine whether it discusses a product, a trend, or a personal experience. Emphasis & Caution: - Things to avoid: -",Classify social media posts by topic.,Text Categorization.,"As a social media classifier, I want to determine whether a post discusses a product, a trend, or a personal experience, So that I can group posts by their subject matter."
"Definition: In this task, you are provided with a short article and need to determine whether it is a review, an editorial, or a news report. Emphasis & Caution: - Things to avoid: -",Classify articles by type.,Text Categorization.,"As an article classifier, I want to determine whether a short article is a review, an editorial, or a news report, So that I can categorize it appropriately."
"Definition: In this task, you are given a text and need to determine whether it is educational, promotional, or recreational. Emphasis & Caution: - Things to avoid: -",Classify text by purpose.,Text Categorization.,"As a text classifier, I want to determine whether a text is educational, promotional, or recreational, So that I can better understand its intent and audience."
"Definition: In this task, you are provided with a product description and need to determine whether it emphasizes affordability, premium features, or sustainability. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by emphasis.,Text Categorization.,"As a product description classifier, I want to determine whether a product description emphasizes affordability, premium features, or sustainability, So that I can assess its appeal to different customer segments."
"Definition: In this task, you are given a review and need to determine whether it is highly detailed, moderately detailed, or vague. Emphasis & Caution: - Things to avoid: -",Classify reviews by level of detail.,Text Categorization.,"As a review classifier, I want to determine whether a review is highly detailed, moderately detailed, or vague, So that I can evaluate the quality of feedback provided."
"Definition: In this task, you are given a sentence and need to determine whether it conveys certainty, doubt, or neutrality. Emphasis & Caution: - Things to avoid: -",Classify sentences by certainty.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence conveys certainty, doubt, or neutrality, So that I can analyze its tone and confidence level."
"Definition: In this task, you are provided with a customer query and need to determine whether it is related to a refund, a product replacement, or a general inquiry. Emphasis & Caution: - Things to avoid: -",Classify queries by topic.,Text Categorization.,"As a query classifier, I want to determine whether a customer query is related to a refund, a product replacement, or a general inquiry, So that I can direct it to the appropriate resolution process."
"Definition: In this task, you are given a dialogue and need to determine whether it involves problem-solving, brainstorming, or decision-making. Emphasis & Caution: - Things to avoid: -",Classify dialogues by activity type.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves problem-solving, brainstorming, or decision-making, So that I can analyze its purpose and collaborative nature."
"Definition: In this task, you are given a sentence and need to determine whether it conveys agreement, disagreement, or indecision. Emphasis & Caution: - Things to avoid: -",Classify sentences by stance.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence conveys agreement, disagreement, or indecision, So that I can better understand its context and intent."
"Definition: In this task, you are provided with a headline and need to determine whether it is humorous, alarming, or neutral. Emphasis & Caution: - Things to avoid: -",Classify headlines by tone.,Text Categorization.,"As a headline classifier, I want to determine whether a headline is humorous, alarming, or neutral, So that I can analyze its emotional impact on readers."
"Definition: In this task, you are given a product description and need to determine whether it highlights innovation, reliability, or convenience. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a product description highlights innovation, reliability, or convenience, So that I can identify its key marketing message."
"Definition: In this task, you are provided with a blog post and need to determine whether its primary focus is personal growth, social commentary, or travel experiences. Emphasis & Caution: - Things to avoid: -",Classify blog posts by focus.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post focuses on personal growth, social commentary, or travel experiences, So that I can categorize its content appropriately."
"Definition: In this task, you are given a customer service response and need to determine whether it is apologetic, informative, or dismissive. Emphasis & Caution: - Things to avoid: -",Classify responses by tone.,Text Categorization.,"As a customer service response classifier, I want to determine whether a response is apologetic, informative, or dismissive, So that I can evaluate its effectiveness in addressing customer concerns."
"Definition: In this task, you are given a review and need to determine whether it primarily discusses price, quality, or delivery. Emphasis & Caution: - Things to avoid: -",Classify reviews by topic.,Text Categorization.,"As a review classifier, I want to determine whether a review primarily discusses price, quality, or delivery, So that I can extract useful insights for business improvement."
"Definition: In this task, you are provided with a short article and need to determine whether it is scientific, journalistic, or literary. Emphasis & Caution: - Things to avoid: -",Classify articles by genre.,Text Categorization.,"As an article classifier, I want to determine whether a short article is scientific, journalistic, or literary, So that I can categorize it based on its writing style and purpose."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is motivational, commemorative, or persuasive. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by purpose.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is motivational, commemorative, or persuasive, So that I can better understand its intended audience and goal."
"Definition: In this task, you are provided with a short dialogue and need to determine whether it involves giving instructions, asking for help, or sharing opinions. Emphasis & Caution: - Things to avoid: -",Classify dialogues by activity.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves giving instructions, asking for help, or sharing opinions, So that I can analyze its content more effectively."
"Definition: In this task, you are given a news article and need to determine whether it focuses on politics, entertainment, or environmental issues. Emphasis & Caution: - Things to avoid: -",Classify news articles by topic.,Text Categorization.,"As a news article classifier, I want to determine whether a news article focuses on politics, entertainment, or environmental issues, So that I can organize news content into relevant categories."
"Definition: In this task, you are provided with a paragraph and need to determine whether it is informative, persuasive, or descriptive. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by purpose.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph is informative, persuasive, or descriptive, So that I can understand its intent and structure."
"Definition: In this task, you are given a product review and need to determine whether it is primarily positive, primarily negative, or mixed. Emphasis & Caution: - Things to avoid: -",Classify reviews by sentiment.,Text Categorization.,"As a product review classifier, I want to determine whether a review is primarily positive, primarily negative, or mixed, So that I can provide insights into customer satisfaction."
"Definition: In this task, you are provided with a social media post and need to determine whether it is original content, a repost, or a response. Emphasis & Caution: - Things to avoid: -",Classify social media posts by type.,Text Categorization.,"As a social media classifier, I want to determine whether a post is original content, a repost, or a response, So that I can better understand user engagement patterns."
"Definition: In this task, you are given a headline and need to determine whether it is attention-grabbing, neutral, or understated. Emphasis & Caution: - Things to avoid: -",Classify headlines by impact.,Text Categorization.,"As a headline classifier, I want to determine whether a headline is attention-grabbing, neutral, or understated, So that I can evaluate its potential effect on readers."
"Definition: In this task, you are given a conversation snippet and need to determine whether it focuses on problem-solving, decision-making, or conflict resolution. Emphasis & Caution: - Things to avoid: -",Classify conversations by focus.,Text Categorization.,"As a conversation classifier, I want to determine whether a snippet focuses on problem-solving, decision-making, or conflict resolution, So that I can better analyze its purpose."
"Definition: In this task, you are provided with a sentence and need to determine whether it is a claim, a question, or an explanation. Emphasis & Caution: - Things to avoid: -",Classify sentences by type.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence is a claim, a question, or an explanation, So that I can better interpret its meaning and context."
"Definition: In this task, you are given a short paragraph and need to determine whether it contains facts, opinions, or assumptions. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by content.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph contains facts, opinions, or assumptions, So that I can assess its reliability and intent."
"Definition: In this task, you are provided with a customer inquiry and need to determine whether it concerns availability, functionality, or pricing. Emphasis & Caution: - Things to avoid: -",Classify customer inquiries by topic.,Text Categorization.,"As a customer inquiry classifier, I want to determine whether an inquiry concerns availability, functionality, or pricing, So that I can help resolve it efficiently."
"Definition: In this task, you are given an advertisement and need to determine whether it appeals to emotions, logic, or credibility. Emphasis & Caution: - Things to avoid: -",Classify advertisements by appeal type.,Text Categorization.,"As an advertisement classifier, I want to determine whether an advertisement appeals to emotions, logic, or credibility, So that I can evaluate its marketing strategy."
"Definition: In this task, you are given a text excerpt and need to determine whether it is analytical, speculative, or conclusive. Emphasis & Caution: - Things to avoid: -",Classify text excerpts by reasoning style.,Text Categorization.,"As a text classifier, I want to determine whether an excerpt is analytical, speculative, or conclusive, So that I can better understand its reasoning approach."
"Definition: In this task, you are given a headline and need to determine whether it is political, economic, or cultural in nature. Emphasis & Caution: - Things to avoid: -",Classify headlines by theme.,Text Categorization.,"As a headline classifier, I want to determine whether a headline is political, economic, or cultural, So that I can organize content by its thematic focus."
"Definition: In this task, you are given a sentence and need to determine whether it expresses encouragement, criticism, or neutrality. Emphasis & Caution: - Things to avoid: -",Classify sentences by sentiment.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence expresses encouragement, criticism, or neutrality, So that I can better analyze the tone of communication."
"Definition: In this task, you are provided with a social media post and need to determine whether it is promotional, personal, or educational. Emphasis & Caution: - Things to avoid: -",Classify social media posts by intent.,Text Categorization.,"As a social media post classifier, I want to determine whether a post is promotional, personal, or educational, So that I can identify its primary purpose."
"Definition: In this task, you are given a news article and need to determine whether it discusses a policy, an event, or a trend. Emphasis & Caution: - Things to avoid: -",Classify news articles by focus.,Text Categorization.,"As a news classifier, I want to determine whether an article discusses a policy, an event, or a trend, So that I can organize news content effectively."
"Definition: In this task, you are given a customer complaint and need to determine whether it relates to product quality, service experience, or delivery issues. Emphasis & Caution: - Things to avoid: -",Classify complaints by topic.,Text Categorization.,"As a complaint classifier, I want to determine whether a complaint relates to product quality, service experience, or delivery issues, So that I can prioritize resolutions effectively."
"Definition: In this task, you are given a short passage and need to determine whether it contains analysis, narrative, or speculation. Emphasis & Caution: - Things to avoid: -",Classify passages by content style.,Text Categorization.,"As a passage classifier, I want to determine whether a short passage contains analysis, narrative, or speculation, So that I can understand its purpose and context."
"Definition: In this task, you are provided with a paragraph and need to determine whether it emphasizes risks, benefits, or trade-offs. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by emphasis.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph emphasizes risks, benefits, or trade-offs, So that I can better evaluate its focus."
"Definition: In this task, you are given a dialogue and need to determine whether it is collaborative, competitive, or neutral. Emphasis & Caution: - Things to avoid: -",Classify dialogues by tone.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue is collaborative, competitive, or neutral, So that I can analyze its interaction dynamics."
"Definition: In this task, you are provided with a product pitch and need to determine whether it highlights features, performance, or affordability. Emphasis & Caution: - Things to avoid: -",Classify product pitches by focus.,Text Categorization.,"As a product pitch classifier, I want to determine whether a pitch highlights features, performance, or affordability, So that I can understand its marketing strategy."
"Definition: In this task, you are given a short text and need to determine whether it is historical, speculative, or fictional. Emphasis & Caution: - Things to avoid: -",Classify texts by nature.,Text Categorization.,"As a text classifier, I want to determine whether a text is historical, speculative, or fictional, So that I can organize content by its type."
"Definition: In this task, you are provided with a message and need to determine whether it is an inquiry, a complaint, or a suggestion. Emphasis & Caution: - Things to avoid: -",Classify messages by type.,Text Categorization.,"As a message classifier, I want to determine whether a message is an inquiry, a complaint, or a suggestion, So that I can handle it appropriately based on its intent."
"Definition: In this task, you are given a news headline and need to determine whether it is optimistic, pessimistic, or neutral in tone. Emphasis & Caution: - Things to avoid: -",Classify headlines by tone.,Text Categorization.,"As a headline classifier, I want to determine whether a news headline is optimistic, pessimistic, or neutral, So that I can analyze its emotional impact on readers."
"Definition: In this task, you are provided with a blog post and need to determine whether its primary goal is to entertain, inform, or inspire. Emphasis & Caution: - Things to avoid: -",Classify blog posts by intent.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post's primary goal is to entertain, inform, or inspire, So that I can better understand its purpose and appeal."
"Definition: In this task, you are given a customer feedback comment and need to determine whether it is about product features, pricing, or delivery speed. Emphasis & Caution: - Things to avoid: -",Classify feedback by topic.,Text Categorization.,"As a feedback classifier, I want to determine whether a customer comment is about product features, pricing, or delivery speed, So that I can address customer concerns effectively."
"Definition: In this task, you are given a sentence and need to determine whether it conveys confidence, doubt, or uncertainty. Emphasis & Caution: - Things to avoid: -",Classify sentences by sentiment.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence conveys confidence, doubt, or uncertainty, So that I can better interpret its tone and meaning."
