Instruction,Summary,Category,User story
"Definition: In this task, extract all geographical locations mentioned in a given sentence, tagging them with B-LOC and I-LOC labels where appropriate. Emphasis & Caution: - Things to avoid: -",Extract and tag geographical locations from a sentence.,Named Entity Recognition,"As a geographer, I want to extract and tag all geographical locations in a given sentence, So that I can create structured datasets for geospatial analysis."
"Definition: In this task, identify all references to dates and times in a text, tagging them with the label B-DATE or B-TIME as appropriate. Emphasis & Caution: Ensure correct differentiation between dates and times in the text. Things to avoid: Do not tag unrelated numbers or ambiguous references that are not dates or times.",Tag all references to dates and times in a text.,Named Entity Recognition,"As an annotator, I want to identify and tag dates and times in a text, So that I can help build datasets for temporal information extraction, By ensuring proper differentiation and avoiding unrelated or ambiguous data."
"Definition: In this task, extract the names of all animals mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Identify and extract animal names from a paragraph.,Named Entity Recognition,"As a zoologist, I want to identify animal names mentioned in a paragraph, So that I can analyze species-related data efficiently."
"Definition: In this task, recognize and extract names of historical events from a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historical events from a passage.,Named Entity Recognition,"As a historian, I want to extract the names of historical events from a given passage, So that I can categorize them for historical research."
"Definition: In this task, identify and tag all book titles mentioned in a text, using B-TITLE and I-TITLE labels. Emphasis & Caution: Ensure that multi-word book titles are tagged as a single entity. Things to avoid: Do not tag phrases that are not book titles or ambiguous references.",Extract and tag book titles in a text.,Named Entity Recognition,"As an annotator, I want to identify and tag book titles in a text, So that I can organize references accurately, By ensuring multi-word titles are tagged as one entity and avoiding irrelevant phrases."
"Definition: In this task, identify and extract scientific terms related to physics in a given text. Emphasis & Caution: - Things to avoid: -",Extract scientific terms related to physics from a text.,Named Entity Recognition,"As a physicist, I want to extract scientific terms related to physics from a given text, So that I can organize and analyze physics-related information effectively."
"Definition: In this task, recognize and extract all mentions of software or applications from a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract software or application names from a paragraph.,Named Entity Recognition,"As a developer, I want to identify and extract software or application names from a given paragraph, So that I can analyze references to tools and technologies."
"Definition: In this task, extract names of vehicles mentioned in a passage, including cars, ships, and aircraft. Emphasis & Caution: - Things to avoid: -",Identify and extract vehicle names from a passage.,Named Entity Recognition,"As an annotator, I want to extract vehicle names from a passage, So that I can create datasets for transportation-related studies."
"Definition: In this task, recognize and extract names of famous landmarks from a given text, tagging them with the label B-LANDMARK or I-LANDMARK as needed. Emphasis & Caution: - Things to avoid: -",Extract famous landmark names from a text.,Named Entity Recognition,"As a geographer, I want to identify and tag names of famous landmarks in a given text, So that I can create location-based datasets for geospatial analysis."
"Definition: In this task, identify and extract the names of programming languages mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of programming languages from a text.,Named Entity Recognition,"As a developer, I want to identify and extract the names of programming languages from a given text, So that I can analyze trends in software development."
"Definition: In this task, identify and extract names of mountain ranges mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of mountain ranges from a paragraph.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of mountain ranges from a given paragraph, So that I can study their geographical significance."
"Definition: In this task, identify and extract the names of historical figures mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historical figures from a passage.,Named Entity Recognition,"As a historian, I want to identify and extract the names of historical figures from a given passage, So that I can analyze their roles in historical contexts."
"Definition: In this task, identify and extract the names of films and television series mentioned in a given text. Emphasis & Caution: Ensure multi-word titles are tagged as a single entity. Things to avoid: Do not tag ambiguous or generic terms that are not specific titles.",Extract names of films and television series from a text.,Named Entity Recognition,"As a media researcher, I want to identify and extract the names of films and television series from a text, So that I can analyze media references, By ensuring multi-word titles are treated as single entities and avoiding ambiguous terms."
"Definition: In this task, identify and tag all names of chemical reactions mentioned in a given scientific document. Emphasis & Caution: - Things to avoid: -",Extract names of chemical reactions from a scientific document.,Named Entity Recognition,"As a chemist, I want to identify and tag the names of chemical reactions in a given scientific document, So that I can create structured datasets for research purposes."
"Definition: In this task, identify and extract the names of popular tourist destinations mentioned in a given article. Emphasis & Caution: Ensure only widely recognized destinations are included. Things to avoid: Do not tag generic locations that are not specific tourist destinations.",Extract names of tourist destinations from an article.,Named Entity Recognition,"As a travel researcher, I want to identify and extract the names of popular tourist destinations from a given article, So that I can analyze travel trends, By ensuring only recognized destinations are included and avoiding generic terms."
"Definition: In this task, identify and extract the names of famous inventors mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of inventors from a passage.,Named Entity Recognition,"As a researcher, I want to identify and extract the names of famous inventors from a given passage, So that I can analyze their contributions to innovation."
"Definition: In this task, identify and extract the names of car brands mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of car brands from a paragraph.,Named Entity Recognition,"As an automotive analyst, I want to identify and extract the names of car brands from a given paragraph, So that I can study trends in the automotive industry."
"Definition: In this task, identify and extract the names of global conferences or summits mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of global conferences or summits from a text.,Named Entity Recognition,"As an event researcher, I want to identify and extract the names of global conferences or summits from a given text, So that I can analyze their impact on international relations."
"Definition: In this task, identify and extract the names of sports teams mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of sports teams from an article.,Named Entity Recognition,"As a sports analyst, I want to identify and extract the names of sports teams from a given article, So that I can track their performance and public mentions."
"Definition: In this task, identify and extract the names of famous buildings or architectural structures mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of famous buildings or architectural structures from a text.,Named Entity Recognition,"As an architectural researcher, I want to identify and extract the names of famous buildings or structures from a text, So that I can analyze their historical or cultural significance."
"Definition: In this task, identify and extract the names of sports tournaments mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of sports tournaments from a paragraph.,Named Entity Recognition,"As a sports analyst, I want to identify and extract the names of sports tournaments from a given paragraph, So that I can analyze their importance in sports history."
"Definition: In this task, identify and extract the names of countries mentioned in a given sentence or paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of countries from a text.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of countries from a given text, So that I can create structured datasets for geopolitical analysis."
"Definition: In this task, identify and tag all references to historical documents or treaties mentioned in a given passage. Emphasis & Caution: Ensure that only officially recognized documents or treaties are tagged. Things to avoid: Do not tag informal references or paraphrased descriptions.",Extract references to historical documents or treaties from a passage.,Named Entity Recognition,"As a historian, I want to identify and tag references to historical documents or treaties in a passage, So that I can analyze their impact on historical events, By ensuring only official documents are included and avoiding informal descriptions."
"Definition: In this task, identify and extract the names of music genres mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of music genres from a text.,Named Entity Recognition,"As a musicologist, I want to identify and extract the names of music genres from a text, So that I can study their evolution and popularity trends."
"Definition: In this task, identify and extract the names of major technology companies mentioned in a given article. Emphasis & Caution: Ensure only companies widely recognized in the technology industry are included. Things to avoid: Do not tag smaller or less relevant companies unless explicitly mentioned.",Extract names of major technology companies from an article.,Named Entity Recognition,"As a technology analyst, I want to identify and extract the names of major technology companies from an article, So that I can study their role in the tech industry, By focusing on widely recognized companies and excluding irrelevant ones."
"Definition: In this task, identify and extract the names of major rivers mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of major rivers from a passage.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of major rivers from a passage, So that I can analyze their geographical and cultural significance."
"Definition: In this task, identify and extract the names of Nobel Prize winners mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of Nobel Prize winners from a paragraph.,Named Entity Recognition,"As a researcher, I want to identify and extract the names of Nobel Prize winners from a given paragraph, So that I can study their achievements and contributions."
"Definition: In this task, identify and extract the names of global organizations such as the United Nations or WHO mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of global organizations from a text.,Named Entity Recognition,"As an international relations analyst, I want to identify and extract the names of global organizations from a text, So that I can analyze their role in global governance."
"Definition: In this task, identify and extract the names of battles or wars mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of battles or wars from a passage.,Named Entity Recognition,"As a historian, I want to identify and extract the names of battles or wars from a given passage, So that I can analyze their impact on historical developments."
"Definition: In this task, identify and extract the names of scientific journals mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of scientific journals from a text.,Named Entity Recognition,"As a researcher, I want to identify and extract the names of scientific journals from a text, So that I can track references to academic publications."
"Definition: In this task, identify and extract the names of continents mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of continents from a paragraph.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of continents from a paragraph, So that I can analyze their representation in the text."
"Definition: In this task, identify and extract the names of famous explorers mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of famous explorers from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of famous explorers from a given text, So that I can study their contributions to history."
"Definition: In this task, identify and tag the names of popular social media platforms mentioned in a given passage. Emphasis & Caution: Ensure only officially recognized platforms are included. Things to avoid: Do not tag informal or outdated platform names unless explicitly relevant.",Extract names of social media platforms from a passage.,Named Entity Recognition,"As a media analyst, I want to identify and tag the names of social media platforms in a passage, So that I can analyze their influence, By ensuring only officially recognized platforms are included and avoiding irrelevant terms."
"Definition: In this task, identify and extract the names of spacecraft or satellites mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of spacecraft or satellites from a text.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of spacecraft or satellites from a text, So that I can analyze their role in space exploration."
"Definition: In this task, identify and extract the names of famous poets mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of famous poets from a paragraph.,Named Entity Recognition,"As a literary scholar, I want to identify and extract the names of famous poets from a paragraph, So that I can study their works and influences."
"Definition: In this task, identify and extract the names of active volcanoes mentioned in a given text. Emphasis & Caution: Ensure the volcanoes mentioned are currently active. Things to avoid: Do not include dormant or extinct volcanoes unless explicitly mentioned as active.",Extract names of active volcanoes from a text.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of active volcanoes from a text, So that I can focus on current geological activity, By ensuring only active volcanoes are included and excluding dormant or extinct ones."
"Definition: In this task, identify and extract the names of historical landmarks mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of historical landmarks from a paragraph.,Named Entity Recognition,"As a cultural historian, I want to identify and extract the names of historical landmarks from a paragraph, So that I can analyze their cultural significance."
"Definition: In this task, identify and extract the names of popular programming frameworks mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of programming frameworks from a text.,Named Entity Recognition,"As a developer, I want to identify and extract the names of popular programming frameworks from a text, So that I can understand trends in software development."
"Definition: In this task, identify and extract the names of major international airports mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of major international airports from an article.,Named Entity Recognition,"As a travel researcher, I want to identify and extract the names of major international airports from an article, So that I can analyze their role in global transportation."
"Definition: In this task, identify and extract the names of literary works mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of literary works from a text.,Named Entity Recognition,"As a literary analyst, I want to identify and extract the names of literary works from a text, So that I can study their representation in different contexts."
"Definition: In this task, identify and extract the names of medical procedures mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of medical procedures from a paragraph.,Named Entity Recognition,"As a healthcare researcher, I want to identify and extract the names of medical procedures from a paragraph, So that I can organize and analyze medical information effectively."
"Definition: In this task, identify and extract the names of minerals or gemstones mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of minerals or gemstones from a text.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of minerals or gemstones from a text, So that I can catalog and study their properties."
"Definition: In this task, identify and extract the names of mythological characters mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of mythological characters from a passage.,Named Entity Recognition,"As a mythologist, I want to identify and extract the names of mythological characters from a passage, So that I can study their roles in cultural narratives."
"Definition: In this task, identify and tag the names of beverages mentioned in a given text. Emphasis & Caution: Ensure all beverage names are correctly classified as non-alcoholic or alcoholic if specified. Things to avoid: Do not tag generic terms like ""drink"" unless specific beverage names are mentioned.",Extract and tag beverage names from a text.,Named Entity Recognition,"As a food and beverage analyst, I want to identify and tag the names of beverages from a text, So that I can analyze trends in consumption, By ensuring classification is accurate and avoiding generic terms."
"Definition: In this task, identify and extract the names of chemical processes mentioned in a given scientific article. Emphasis & Caution: - Things to avoid: -",Extract names of chemical processes from a scientific article.,Named Entity Recognition,"As a chemist, I want to identify and extract the names of chemical processes from a given article, So that I can analyze their significance in scientific studies."
"Definition: In this task, identify and extract the names of space missions mentioned in a given paragraph. Emphasis & Caution: Ensure the names are specific to actual space missions and not fictional. Things to avoid: Do not include ambiguous or unrelated terms.",Extract names of space missions from a paragraph.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of space missions from a paragraph, So that I can study their objectives and outcomes, By ensuring accuracy and excluding unrelated terms."
"Definition: In this task, identify and extract the names of famous chefs mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of famous chefs from a passage.,Named Entity Recognition,"As a culinary historian, I want to identify and extract the names of famous chefs from a passage, So that I can analyze their contributions to culinary arts."
"Definition: In this task, identify and extract the names of endangered species mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of endangered species from a text.,Named Entity Recognition,"As a conservationist, I want to identify and extract the names of endangered species from a text, So that I can study their current status and threats."
"Definition: In this task, identify and extract the names of annual global summits mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of annual global summits from an article.,Named Entity Recognition,"As a policy analyst, I want to identify and extract the names of annual global summits from an article, So that I can analyze their impact on international policies."
"Definition: In this task, identify and extract the names of world heritage sites mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of world heritage sites from a text.,Named Entity Recognition,"As a cultural researcher, I want to identify and extract the names of world heritage sites from a text, So that I can analyze their historical and cultural significance."
"Definition: In this task, identify and extract the names of fictional characters mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of fictional characters from a passage.,Named Entity Recognition,"As a literary analyst, I want to identify and extract the names of fictional characters from a passage, So that I can study their roles in narratives."
"Definition: In this task, identify and extract the names of orchestras or musical ensembles mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of orchestras or musical ensembles from a paragraph.,Named Entity Recognition,"As a musicologist, I want to identify and extract the names of orchestras or musical ensembles from a paragraph, So that I can study their contributions to musical performances."
"Definition: In this task, identify and tag the names of popular video games mentioned in a given text. Emphasis & Caution: Ensure multi-word titles are treated as single entities. Things to avoid: Do not include generic terms like ""game"" unless referring to a specific title.",Extract and tag video game titles from a text.,Named Entity Recognition,"As a gaming analyst, I want to identify and tag the names of popular video games from a text, So that I can analyze trends in the gaming industry, By ensuring titles are treated as single entities and avoiding generic terms."
"Definition: In this task, identify and extract the names of philosophical schools of thought mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of philosophical schools of thought from a paragraph.,Named Entity Recognition,"As a philosopher, I want to identify and extract the names of philosophical schools of thought from a paragraph, So that I can study their evolution and impact."
"Definition: In this task, identify and extract the names of famous mathematicians mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of famous mathematicians from a passage.,Named Entity Recognition,"As a historian of mathematics, I want to identify and extract the names of famous mathematicians from a passage, So that I can analyze their contributions to mathematical theories."
"Definition: In this task, identify and extract the names of botanical gardens mentioned in a given text. Emphasis & Caution: Ensure only officially recognized botanical gardens are included. Things to avoid: Do not tag informal or unverified locations as botanical gardens.",Extract names of botanical gardens from a text.,Named Entity Recognition,"As a botanist, I want to identify and extract the names of botanical gardens from a text, So that I can study their collections and significance, By ensuring only recognized gardens are included and excluding unverified locations."
"Definition: In this task, identify and extract the names of space agencies mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of space agencies from an article.,Named Entity Recognition,"As an aerospace researcher, I want to identify and extract the names of space agencies from a given article, So that I can analyze their missions and contributions."
"Definition: In this task, identify and extract the names of traditional festivals mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of traditional festivals from a text.,Named Entity Recognition,"As a cultural historian, I want to identify and extract the names of traditional festivals from a text, So that I can study their origins and cultural impact."
"Definition: In this task, identify and extract the names of transportation systems such as metro or rail networks mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of transportation systems from a text.,Named Entity Recognition,"As a transport planner, I want to identify and extract the names of transportation systems from a text, So that I can analyze their design and efficiency."
"Definition: In this task, identify and extract the names of famous playwrights mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of famous playwrights from a text.,Named Entity Recognition,"As a theater historian, I want to identify and extract the names of famous playwrights from a text, So that I can analyze their influence on the performing arts."
"Definition: In this task, identify and extract the names of financial institutions mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of financial institutions from an article.,Named Entity Recognition,"As an economist, I want to identify and extract the names of financial institutions from an article, So that I can analyze their role in global and local economies."
"Definition: In this task, identify and extract the names of engineering disciplines mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of engineering disciplines from a passage.,Named Entity Recognition,"As an academic, I want to identify and extract the names of engineering disciplines from a passage, So that I can study their applications and advancements."
"Definition: In this task, identify and tag the names of famous brands or products mentioned in a given paragraph. Emphasis & Caution: Ensure only officially registered brands or products are tagged. Things to avoid: Do not tag generic terms or unregistered names.",Extract and tag names of brands or products from a paragraph.,Named Entity Recognition,"As a market researcher, I want to identify and tag the names of famous brands or products from a paragraph, So that I can analyze their market presence, By ensuring accuracy and avoiding generic terms."
"Definition: In this task, identify and extract the names of major deserts mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of major deserts from a text.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of major deserts from a text, So that I can analyze their geographical characteristics."
"Definition: In this task, identify and extract the names of famous inventors and their inventions mentioned in a given article. Emphasis & Caution: Ensure that the inventor is correctly paired with their invention. Things to avoid: Do not include incorrect or ambiguous pairings.",Extract names of inventors and their inventions from an article.,Named Entity Recognition,"As a historian of technology, I want to identify and extract the names of inventors and their inventions from an article, So that I can study their contributions, By ensuring accurate pairings and avoiding ambiguous references."
"Definition: In this task, identify and extract the names of international treaties or agreements mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of international treaties or agreements from a passage.,Named Entity Recognition,"As a political analyst, I want to identify and extract the names of international treaties or agreements from a passage, So that I can analyze their impact on global relations."
"Definition: In this task, identify and extract the names of major industries mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of major industries from an article.,Named Entity Recognition,"As an economist, I want to identify and extract the names of major industries from an article, So that I can analyze their economic trends and contributions."
"Definition: In this task, identify and extract the names of traditional dishes mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of traditional dishes from a text.,Named Entity Recognition,"As a food historian, I want to identify and extract the names of traditional dishes from a text, So that I can study their origins and cultural significance."
"Definition: In this task, identify and extract the names of famous riverside cities mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of famous riverside cities from a paragraph.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of famous riverside cities from a paragraph, So that I can analyze their historical and geographical importance."
"Definition: In this task, identify and extract the names of famous explorers and their expeditions mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of explorers and their expeditions from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of famous explorers and their expeditions from a text, So that I can study their contributions to exploration history."
"Definition: In this task, identify and extract the names of renewable energy sources mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of renewable energy sources from a paragraph.,Named Entity Recognition,"As an energy analyst, I want to identify and extract the names of renewable energy sources from a paragraph, So that I can analyze their role in sustainable development."
"Definition: In this task, identify and extract the names of major ocean currents mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ocean currents from a text.,Named Entity Recognition,"As an oceanographer, I want to identify and extract the names of major ocean currents from a text, So that I can study their effects on global climate patterns."
"Definition: In this task, identify and tag the names of popular cryptocurrencies mentioned in a given article. Emphasis & Caution: Ensure only widely recognized cryptocurrencies are included. Things to avoid: Do not tag experimental or obscure currencies unless explicitly mentioned.",Extract and tag names of cryptocurrencies from an article.,Named Entity Recognition,"As a financial analyst, I want to identify and tag the names of popular cryptocurrencies from an article, So that I can analyze trends in digital finance, By ensuring only recognized cryptocurrencies are included and avoiding obscure references."
"Definition: In this task, identify and extract the names of historical pandemics mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historical pandemics from a passage.,Named Entity Recognition,"As a public health researcher, I want to identify and extract the names of historical pandemics from a passage, So that I can analyze their impact on societies and healthcare systems."
"Definition: In this task, identify and extract the names of national parks mentioned in a given text. Emphasis & Caution: Ensure only officially designated national parks are included. Things to avoid: Do not tag informal or unrecognized areas as national parks.",Extract names of national parks from a text.,Named Entity Recognition,"As an environmental researcher, I want to identify and extract the names of national parks from a text, So that I can analyze their conservation efforts, By ensuring only official parks are included and avoiding unrecognized areas."
"Definition: In this task, identify and extract the names of famous philosophers and their philosophical works mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of philosophers and their works from a paragraph.,Named Entity Recognition,"As a philosophy researcher, I want to identify and extract the names of philosophers and their works from a paragraph, So that I can study their influence on intellectual history."
"Definition: In this task, identify and extract the names of famous bridges mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of famous bridges from a passage.,Named Entity Recognition,"As an architect, I want to identify and extract the names of famous bridges from a passage, So that I can study their engineering and cultural significance."
"Definition: In this task, identify and extract the names of influential scientific theories mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of scientific theories from a text.,Named Entity Recognition,"As a science historian, I want to identify and extract the names of influential scientific theories from a text, So that I can study their development and impact."
"Definition: In this task, identify and extract the names of major rivers in a given article along with their associated countries. Emphasis & Caution: Ensure that each river is correctly matched to its associated country or countries. Things to avoid: Do not tag incorrect associations or ambiguous references.",Extract names of rivers and their associated countries from an article.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of major rivers along with their associated countries from an article, So that I can study their geographical significance, By ensuring accurate matching and excluding ambiguous references."
"Definition: In this task, identify and extract the names of global humanitarian organizations mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of humanitarian organizations from a text.,Named Entity Recognition,"As a social researcher, I want to identify and extract the names of global humanitarian organizations from a text, So that I can analyze their role in addressing global issues."
"Definition: In this task, identify and extract the names of ancient civilizations mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of ancient civilizations from a passage.,Named Entity Recognition,"As a historian, I want to identify and extract the names of ancient civilizations from a passage, So that I can study their contributions to human history."
"Definition: In this task, identify and extract the names of Nobel Prize categories and their recipients mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract Nobel Prize categories and recipients from a paragraph.,Named Entity Recognition,"As an academic researcher, I want to identify and extract the names of Nobel Prize categories and recipients from a paragraph, So that I can analyze their achievements and impact."
"Definition: In this task, identify and tag the names of scientific breakthroughs mentioned in a given text. Emphasis & Caution: Ensure breakthroughs are explicitly mentioned and supported by scientific consensus. Things to avoid: Do not include speculative or unverified breakthroughs.",Extract and tag names of scientific breakthroughs from a text.,Named Entity Recognition,"As a science historian, I want to identify and tag the names of scientific breakthroughs from a text, So that I can study their significance, By ensuring they are well-documented and excluding unverified claims."
"Definition: In this task, identify and extract the names of oceanic trenches mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of oceanic trenches from an article.,Named Entity Recognition,"As a marine geologist, I want to identify and extract the names of oceanic trenches from an article, So that I can study their geological importance."
"Definition: In this task, identify and extract the names of famous renaissance artists mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of renaissance artists from a passage.,Named Entity Recognition,"As an art historian, I want to identify and extract the names of famous renaissance artists from a passage, So that I can analyze their contributions to art history."
"Definition: In this task, identify and extract the names of climate change initiatives mentioned in a given document. Emphasis & Caution: Ensure only internationally recognized initiatives are included. Things to avoid: Do not tag local or unverified initiatives unless explicitly mentioned.",Extract names of climate change initiatives from a document.,Named Entity Recognition,"As an environmental analyst, I want to identify and extract the names of climate change initiatives from a document, So that I can study their effectiveness, By including only recognized initiatives and excluding local or unverified ones."
"Definition: In this task, identify and extract the names of major shipping routes mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of major shipping routes from an article.,Named Entity Recognition,"As a maritime researcher, I want to identify and extract the names of major shipping routes from an article, So that I can analyze global trade patterns."
"Definition: In this task, identify and extract the names of historic treaties signed during wars mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of historic treaties from a paragraph.,Named Entity Recognition,"As a historian, I want to identify and extract the names of historic treaties signed during wars from a paragraph, So that I can study their role in shaping geopolitical outcomes."
"Definition: In this task, identify and extract the names of endangered marine species mentioned in a given text. Emphasis & Caution: Ensure species names are recognized by official conservation lists. Things to avoid: Do not include species not listed as endangered or lacking scientific recognition.",Extract names of endangered marine species from a text.,Named Entity Recognition,"As a marine biologist, I want to identify and extract the names of endangered marine species from a text, So that I can focus on their conservation, By including only officially recognized species and excluding unlisted ones."
"Definition: In this task, identify and extract the names of global stock exchanges mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of stock exchanges from a text.,Named Entity Recognition,"As a financial analyst, I want to identify and extract the names of global stock exchanges from a text, So that I can analyze financial trends and market dynamics."
"Definition: In this task, identify and extract the names of national anthems mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of national anthems from a paragraph.,Named Entity Recognition,"As a cultural historian, I want to identify and extract the names of national anthems from a paragraph, So that I can study their historical and cultural significance."
"Definition: In this task, identify and extract the names of major industrial revolutions mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of industrial revolutions from a passage.,Named Entity Recognition,"As a historian, I want to identify and extract the names of industrial revolutions from a passage, So that I can analyze their impacts on society and technology."
"Definition: In this task, identify and tag the names of major archaeological discoveries mentioned in a given text. Emphasis & Caution: Ensure the discoveries are widely recognized and well-documented. Things to avoid: Do not include speculative or controversial findings unless explicitly mentioned.",Extract and tag names of archaeological discoveries from a text.,Named Entity Recognition,"As an archaeologist, I want to identify and tag the names of major archaeological discoveries from a text, So that I can study their significance, By including only recognized discoveries and avoiding speculative ones."
"Definition: In this task, identify and extract the names of famous fashion designers mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of fashion designers from an article.,Named Entity Recognition,"As a fashion historian, I want to identify and extract the names of famous fashion designers from an article, So that I can analyze their influence on the industry."
"Definition: In this task, identify and extract the names of prominent technological patents mentioned in a given passage. Emphasis & Caution: Ensure that the patent names are correctly matched with their inventors. Things to avoid: Do not include generic technologies without patent attribution.",Extract names of technological patents from a passage.,Named Entity Recognition,"As a technology researcher, I want to identify and extract the names of prominent technological patents from a passage, So that I can study their innovation, By ensuring correct attribution and avoiding generic terms."
"Definition: In this task, identify and extract the names of famous waterways, such as canals or straits, mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of waterways from a text.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of famous waterways from a text, So that I can study their importance in trade and navigation."
"Definition: In this task, identify and extract the names of major festivals related to astronomy or space exploration mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of astronomy-related festivals from an article.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of major festivals related to astronomy from an article, So that I can study their influence on public engagement with space sciences."
"Definition: In this task, identify and extract the names of diplomatic alliances or coalitions mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of diplomatic alliances from a paragraph.,Named Entity Recognition,"As a political analyst, I want to identify and extract the names of diplomatic alliances or coalitions from a paragraph, So that I can analyze their role in international relations."
